Angle,Intensity
5.01056514,0.04452133041789673
5.023695423,0.056497890444480614
5.036825705,0.04044554783965325
5.049955988,0.057908939068775096
5.063086271,0.04620348127664934
5.076216553,0.06774612675326888
5.089346836,0.044978020885781844
5.102477119,0.045054173868180905
5.115607401,0.0350231485980542
5.128737684,0.039536358512092216
5.141867967,0.04666146148922195
5.154998249,0.05341225063437149
5.168128532,0.04681431860173601
5.181258815,0.05741366670282885
5.194389097,0.04967894190300045
5.20751938,0.06495521637811837
5.220649663,0.04434996701710197
5.233779946,0.04159174571069709
5.246910228,0.053948835707067766
5.260040511,0.06038032292147348
5.273170794,0.046050383528944104
5.286301076,0.05802771966073385
5.299431359,0.0642884299696592
5.312561642,0.051704721403329865
5.325691924,0.03774866082421368
5.338822207,0.030129538651480534
5.35195249,0.05841326054144612
5.365082772,0.07060027252533234
5.378213055,0.058567603384162614
5.391343338,0.06482823012972029
5.40447362,0.053566323747765265
5.417603903,0.06856771051355547
5.430734186,0.05502887033377727
5.443864468,0.05114278873255618
5.456994751,0.044329138870530735
5.470125034,0.04298069708384138
5.483255316,0.03412288284654538
5.496385599,0.05145287439758312
5.509515882,0.05018232381317857
5.522646164,0.04471668352589189
5.535776447,0.04046612404537568
5.54890673,0.0645436502721215
5.562037012,0.06339610687972873
5.575167295,0.06223728555751055
5.588297578,0.06106820350388449
5.60142786,0.037878620441719225
5.614558143,0.04526223361000469
5.627688426,0.05619449917470976
5.640818708,0.04682742750173344
5.653948991,0.03819078363425029
5.667079274,0.059006956025114146
5.680209557,0.03984494919980116
5.693339839,0.05395694488061957
5.706470122,0.06177071694485666
5.719600405,0.051430580465402595
5.732730687,0.04309728281959901
5.74586097,0.05689908932268694
5.758991253,0.04179379469480633
5.772121535,0.06708784760120212
5.785251818,0.05582637784921161
5.798382101,0.05850824451808225
5.811512383,0.06732321949287177
5.824642666,0.06860717361516105
5.837772949,0.0465941725475205
5.850903231,0.05622027071799595
5.864033514,0.05629868790074015
5.877163797,0.0550570353705248
5.890294079,0.053801062018932776
5.903424362,0.06419837605853587
5.916554645,0.05792231436734785
5.929684927,0.04427884554782433
5.94281521,0.0580805171812487
5.955945493,0.055531339081762596
5.969075775,0.06459360020950447
5.982206058,0.05961362385375254
5.995336341,0.07201405665111031
6.008466623,0.05042488118611804
6.021596906,0.06737301400431966
6.034727189,0.06374335454257463
6.047857471,0.06506999290380541
6.060987754,0.06514995307492555
6.074118037,0.04942892998747417
6.087248319,0.06406175486857525
6.100378602,0.05372220671328023
6.113508885,0.03943652581884548
6.126639168,0.07398563953978747
6.13976945,0.06185148503452005
6.152899733,0.05539011337949925
6.166030016,0.03975616719868465
6.179160298,0.044330068504500615
6.192290581,0.056965106024198006
6.205420864,0.054361919611413435
6.218551146,0.054442490632016186
6.231681429,0.046111139534106824
6.244811712,0.06120980590829092
6.257941994,0.05603151734916998
6.271072277,0.06518272321663798
6.28420256,0.035797657728376765
6.297332842,0.0665912132002348
6.310463125,0.0550050326595739
6.323593408,0.046674788003524266
6.33672369,0.04675511251822109
6.349853973,0.06055916129162386
6.362984256,0.05801085040657643
6.376114538,0.039504935707290946
6.389244821,0.04561803062384214
6.402375104,0.06346035581437473
6.415505386,0.052910926945380986
6.428635669,0.05299234880739745
6.441765952,0.06623269940619086
6.454896234,0.05176146410237483
6.468026517,0.03851222206181705
6.4811568,0.04015369642507806
6.494287082,0.046267237905715804
6.507417365,0.061532304369215696
6.520547648,0.07164520085962073
6.53367793,0.06169526392953511
6.546808213,0.05781323761376216
6.559938496,0.04218089127843416
6.573068779,0.06451746020775802
6.586199061,0.05671012784515092
6.599329344,0.07453474294440822
6.612459627,0.04250790635619374
6.625589909,0.037909022006827775
6.638720192,0.07358591972022308
6.651850475,0.042753403408207234
6.664980757,0.04733002496407796
6.67811104,0.04291756671118853
6.691241323,0.0532320327858969
6.704371605,0.05470710212403445
6.717501888,0.040066395086845855
6.730632171,0.05624948684621094
6.743762453,0.043329246320446935
6.756892736,0.04936595205714497
6.770023019,0.059208468090011554
6.783153301,0.06325392296167913
6.796283584,0.06844401887819986
6.809413867,0.04525926846732302
6.822544149,0.05953892454193127
6.835674432,0.05690998867874214
6.848804715,0.06103896126156597
6.861934997,0.05002729313557397
6.87506528,0.05852174291634952
6.888195563,0.06902328074640468
6.901325845,0.061370659711625405
6.914456128,0.06665984156337303
6.927586411,0.0588538474959331
6.940716693,0.07428020076388807
6.953846976,0.07314861504185355
6.966977259,0.06045162116894927
6.980107542,0.05782385426131567
6.993237824,0.07581814018408675
7.006368107,0.052384919190737206
7.01949839,0.06604339782223499
7.032628672,0.060868893532129056
7.045758955,0.052635105232112206
7.058889238,0.07259035009654842
7.07201952,0.06111936493987774
7.085149803,0.06385876280207325
7.098280086,0.06128676714266867
7.111410368,0.06918234468289391
7.124540651,0.06278884430069079
7.137670934,0.0560561339080607
7.150801216,0.07440205199031606
7.163931499,0.06566955479436652
7.177061782,0.059078673146851515
7.190192064,0.06320881689331995
7.203322347,0.08532492780035424
7.21645263,0.08079784584540502
7.229582912,0.06993793453091139
7.242713195,0.07128126245064538
7.255843478,0.07749469197470116
7.26897376,0.07019086536426325
7.282104043,0.05837424795251829
7.295234326,0.08246959550599209
7.308364608,0.06659537485530884
7.321494891,0.07178720333157497
7.334625174,0.07187143618845906
7.347755456,0.07320364417006556
7.360885739,0.06562546888000277
7.374016022,0.08642158984941546
7.387146304,0.07345710799091135
7.400276587,0.08884488218913508
7.41340687,0.08438727817995323
7.426537153,0.06735659505222186
7.439667435,0.09021354113276256
7.452797718,0.09999341194250026
7.465928001,0.10215615245716367
7.479058283,0.11801896280150768
7.492188566,0.1317493101303391
7.505318849,0.14376666252459694
7.518449131,0.15670257773793977
7.531579414,0.1726010201219703
7.544709697,0.23795773877106066
7.557839979,0.27668063480567756
7.570970262,0.2643910260070588
7.584100545,0.20626900484052532
7.597230827,0.15721243629770965
7.61036111,0.1419476555057912
7.623491393,0.11800730102891863
7.636621675,0.08924999106432385
7.649751958,0.10021866515997693
7.662882241,0.08250203412968868
7.676012523,0.08140197090375285
7.689142806,0.06774793062447029
7.702273089,0.07171853829028073
7.715403371,0.07433327139087391
7.728533654,0.055588290405298425
7.741663937,0.06676779580506341
7.754794219,0.06551845637023089
7.767924502,0.07467417791698029
7.781054785,0.06297756425140948
7.794185067,0.0797692490255435
7.80731535,0.07111772544588715
7.820445633,0.05762767814014216
7.833575915,0.05913850629571836
7.846706198,0.04730278146829084
7.859836481,0.03923095063170787
7.872966764,0.047473204191268714
7.886097046,0.04274011688338844
7.899227329,0.06779044969938484
7.912357612,0.053842182391862475
7.925487894,0.07818028679376078
7.938618177,0.05981933431484908
7.95174846,0.04954284267938855
7.964878742,0.05998853639501467
7.978009025,0.05864726570681214
7.991139308,0.06015696117252776
8.00426959,0.07109551805837862
8.017399873,0.06312673104595788
8.030530156,0.05158491498862066
8.043660438,0.06049083455664749
8.056790721,0.04383433667327444
8.069921004,0.038866893569876264
8.083051286,0.04562925736784831
8.096181569,0.06636316641069416
8.109311852,0.052078957797621166
8.122442134,0.05216032238744935
8.135572417,0.05819603695010002
8.1487027,0.06668815011232815
8.161832982,0.0508646504249911
8.174963265,0.06684926041515982
8.188093548,0.0413084971036634
8.20122383,0.060041041548160506
8.214354113,0.0511853674253443
8.227484396,0.06580636234023479
8.240614678,0.058837555687265314
8.253744961,0.03283682781392402
8.266875244,0.05455898175699507
8.280005527,0.04683388436774055
8.293135809,0.06756423421726374
8.306266092,0.04535987863956939
8.319396375,0.043781313746261805
8.332526657,0.04217520797965464
8.34565694,0.03879922108564113
8.358787223,0.03887454715055487
8.371917505,0.03717679984162707
8.385047788,0.04415772071711203
8.398178071,0.047516797136195305
8.411308353,0.040908727994129285
8.424438636,0.05844063025915519
8.437568919,0.05091887046393565
8.450699201,0.06431897410292879
8.463829484,0.037676887850046
8.476959767,0.04630893425899345
8.490090049,0.0463774479092118
8.503220332,0.03965478420860809
8.516350615,0.052891599807573304
8.529480897,0.058991800748322776
8.54261118,0.0514668634915668
8.555741463,0.05614994421536511
8.568871745,0.05919359511231207
8.582002028,0.06776921341839919
8.595132311,0.04357779428108167
8.608262593,0.06652465131016555
8.621392876,0.048679625992268744
8.634523159,0.04377665572814442
8.647653441,0.06946348828751898
8.660783724,0.04724677745338198
8.673914007,0.05213029122509472
8.687044289,0.05529340809537555
8.700174572,0.027473911191070247
8.713304855,0.03894287540895988
8.726435138,0.05998063987383031
8.73956542,0.06294732213255119
8.752695703,0.06301058671005678
8.765825986,0.06163077481666044
8.778956268,0.04945242206735822
8.792086551,0.06880346242343598
8.805216834,0.05276377873999688
8.818347116,0.04295645486154787
8.831477399,0.05899854285273652
8.844607682,0.05756035547588206
8.857737964,0.07707426771286434
8.870868247,0.05615998900110338
8.88399853,0.07326643173951773
8.897128812,0.046702259521301186
8.910259095,0.05004474165223571
8.923389378,0.05484827082328749
8.93651966,0.04686935019466717
8.949649943,0.04692390549607456
8.962780226,0.04358397407655872
8.975910508,0.07497369881843521
8.989040791,0.04874080936751103
9.002171074,0.05042401417822095
9.015301356,0.050476713672475304
9.028431639,0.061309596928905766
9.041561922,0.05058152124587187
9.054692204,0.03679442661439057
9.067822487,0.042264691782570044
9.08095277,0.07138975163863022
9.094083052,0.045820616532169636
9.107213335,0.0524471857906071
9.120343618,0.05249892310389589
9.1334739,0.055692697437388326
9.146604183,0.08331482050774568
9.159734466,0.07169990227706279
9.172864749,0.05584712392309435
9.185995031,0.05115054953067236
9.199125314,0.06344247090072122
9.212255597,0.05444075286198072
9.225385879,0.04967340727662626
9.238516162,0.07601034808904152
9.251646445,0.05920891071839308
9.264776727,0.05306132155358726
9.27790701,0.05625381407414478
9.291037293,0.0666652300117932
9.304167575,0.030008317120462168
9.317297858,0.05002603515967179
9.330428141,0.05950995512457284
9.343558423,0.046786824991933734
9.356688706,0.06404622934897639
9.369818989,0.06976629354131372
9.382949271,0.048618223207856144
9.396079554,0.0435326510947502
9.409209837,0.06130465565412128
9.422340119,0.05365794293195737
9.435470402,0.07001269993391494
9.448600685,0.06293090667125735
9.461730967,0.06730863812612127
9.47486125,0.05853486083887949
9.487991533,0.05858393084217974
9.501121815,0.05709467457666692
9.514252098,0.058682050461658614
9.527382381,0.03860566166221116
9.540512663,0.06327438541261075
9.553642946,0.04234967542183858
9.566773229,0.04059330562116876
9.579903511,0.045960976966760166
9.593033794,0.05743805242653309
9.606164077,0.052739267887093336
9.61929436,0.0543940574560527
9.632424642,0.04615722246076589
9.645554925,0.06069028989811289
9.658685208,0.062237184007220676
9.67181549,0.054590333561555834
9.684945773,0.046353510239766416
9.698076056,0.059368928321440806
9.711206338,0.04816282142919497
9.724336621,0.06686437294199292
9.737466904,0.06833905422372036
9.750597186,0.04485805236647527
9.763727469,0.05332823168269249
9.776857752,0.04137855733017073
9.789988034,0.06853547626258248
9.803118317,0.05508130750712903
9.8162486,0.04855566902311304
9.829378882,0.07422583684961827
9.842509165,0.05990912422042403
9.855639448,0.05367211372291794
9.86876973,0.05532697932402317
9.881900013,0.041771628977383964
9.895030296,0.04713939557468139
9.908160578,0.06167257503609732
9.921290861,0.04191912034788081
9.934421144,0.05068093255148028
9.947551426,0.0618201075255181
9.960681709,0.060351652825995084
9.973811992,0.052484432438387706
9.986942274,0.05576963310420561
10.000072557,0.07621358102218913
10.01320284,0.047582180412216166
10.026333123,0.03859461361239945
10.039463405,0.054360830192525654
10.052593688,0.05915791009041957
10.065723971,0.06814277281855498
10.078854253,0.06079475457795726
10.091984536,0.04958886033540273
10.105114819,0.04792698238530141
10.118245101,0.04797629572722346
10.131375384,0.07122388337446021
10.144505667,0.049786056037222574
10.157635949,0.05151821332452748
10.170766232,0.04988470825760333
10.183896515,0.0611892177051061
10.197026797,0.04998339827906226
10.21015708,0.03928480610825273
10.223287363,0.06729191738044003
10.236417645,0.0658809043137587
10.249547928,0.059897764166156484
10.262678211,0.05519929526094131
10.275808493,0.0536184781793671
10.288938776,0.06898155182024529
10.302069059,0.05534757057329005
10.315199341,0.05376673994962255
10.328329624,0.0504774301962046
10.341459907,0.04349710457953431
10.354590189,0.05873339465602042
10.367720472,0.043596052742578294
10.380850755,0.04180507710347745
10.393981037,0.054063584741256554
10.40711132,0.050774337866667775
10.420241603,0.04911269187915399
10.433371885,0.05744814544962103
10.446502168,0.03825775684078867
10.459632451,0.05912952385682199
10.472762734,0.04756997353020846
10.485893016,0.044041864060484326
10.499023299,0.056090216193568604
10.512153582,0.044141046496014254
10.525283864,0.045996052712535665
10.538414147,0.06098690644900064
10.55154443,0.05465842139664751
10.564674712,0.05794405813431316
10.577804995,0.05475771272561357
10.590935278,0.061185488933494264
