Angle,Intensity
5.01056514,0.10408075488633464
5.023695423,0.06844557918200557
5.036825705,0.07967243001449742
5.049955988,0.08823586735075332
5.063086271,0.09646611327211183
5.076216553,0.10050002342094971
5.089346836,0.06876576006081589
5.102477119,0.09865448786026326
5.115607401,0.0756718311313049
5.128737684,0.0757380910994453
5.141867967,0.09484683821999558
5.154998249,0.08241903464856427
5.168128532,0.0846212633174655
5.181258815,0.0803954151131543
5.194389097,0.05245622938928971
5.20751938,0.09719759657908084
5.220649663,0.08909973334862326
5.233779946,0.08707852361793278
5.246910228,0.10137377541515397
5.260040511,0.1053438934536147
5.273170794,0.09553211599285022
5.286301076,0.0831089438444568
5.299431359,0.0810194810131499
5.312561642,0.10562737863670893
5.325691924,0.06999903180730216
5.338822207,0.07235571613520163
5.35195249,0.07912354222098127
5.365082772,0.07919757052858441
5.378213055,0.09811677026648688
5.391343338,0.08582063978186866
5.40447362,0.10613184611254502
5.417603903,0.07279371305993049
5.430734186,0.0728666587286138
5.443864468,0.08397938065032026
5.456994751,0.09039414633172768
5.470125034,0.10456648474288457
5.483255316,0.09871144935086094
5.496385599,0.08641672265608069
5.509515882,0.09685131392378642
5.522646164,0.09284689302270532
5.535776447,0.09292134025291555
5.54890673,0.09300068999516416
5.562037012,0.07588410890170638
5.575167295,0.11471862178486701
5.588297578,0.10329540335364251
5.60142786,0.10727518455818245
5.614558143,0.09338759276169173
5.627688426,0.08505614259086419
5.640818708,0.07858641652921446
5.653948991,0.0808738275127002
5.667079274,0.06731597276378815
5.680209557,0.09378885645172225
5.693339839,0.07890540216614368
5.706470122,0.09187815684962716
5.719600405,0.08561355915550878
5.732730687,0.08135783977632112
5.74586097,0.09623938584656605
5.758991253,0.07022674450324284
5.772121535,0.09435162985613564
5.785251818,0.08816080709268345
5.798382101,0.0903527412977603
5.811512383,0.06821370534919727
5.824642666,0.09261039707191762
5.837772949,0.07531957829115257
5.850903231,0.08857146180094343
5.864033514,0.08436499622650225
5.877163797,0.07782473939215893
5.890294079,0.11479313609437526
5.903424362,0.07345096183425452
5.916554645,0.09320260054297569
5.929684927,0.08260186588171123
5.94281521,0.08703183829207453
5.955945493,0.07833475751796232
5.969075775,0.08720348613482153
5.982206058,0.059626709613212564
5.995336341,0.10781135722405079
6.008466623,0.08959476108901762
6.021596906,0.09801361854523094
6.034727189,0.07659677265425174
6.047857471,0.07668820342299344
6.060987754,0.10431011441199214
6.074118037,0.1270443032120812
6.087248319,0.08798540888587399
6.100378602,0.11617910728123661
6.113508885,0.10267041455392888
6.126639168,0.10475715360811809
6.13976945,0.08179452692575467
6.152899733,0.10093014999619819
6.166030016,0.09277058884941522
6.179160298,0.10709228228559216
6.192290581,0.08215501058022719
6.205420864,0.08224941313702051
6.218551146,0.08454332210608052
6.231681429,0.10745584765890519
6.244811712,0.07343239037867184
6.257941994,0.10959738566469902
6.271072277,0.09766331303436936
6.28420256,0.1174478504347921
6.297332842,0.09784825852202478
6.310463125,0.09999564597264204
6.323593408,0.11199794553411885
6.33672369,0.07868179767897997
6.349853973,0.09614998144136765
6.362984256,0.1447234951673494
6.376114538,0.041144480979848526
6.389244821,0.08131557761555308
6.402375104,0.11256202700866937
6.415505386,0.09662524427923701
6.428635669,0.08821729123274429
6.441765952,0.09047445317381218
6.454896234,0.11486758769813228
6.468026517,0.1011296043379232
6.4811568,0.07512451001963714
6.494287082,0.07753695106140086
