Angle,Intensity
5.01056514,0.08871826154193245
5.023695423,0.08873236402425809
5.036825705,0.11868388490422263
5.049955988,0.08052714783679826
5.063086271,0.06970279753027295
5.076216553,0.06518670247692344
5.089346836,0.09477339737133861
5.102477119,0.08269157176614293
5.115607401,0.08271244946304268
5.128737684,0.06526360490251101
5.141867967,0.13073438532491075
5.154998249,0.07642060045559806
5.168128532,0.09876917188571223
5.181258815,0.06988056489340853
5.194389097,0.09099227230130434
5.20751938,0.08076904721511648
5.220649663,0.07867768874759569
5.233779946,0.08498054540198673
5.246910228,0.10081918203576168
5.260040511,0.06083785487694362
5.273170794,0.10649669168537226
5.286301076,0.07880218335236852
5.299431359,0.0678538669845072
5.312561642,0.06787934165751794
5.325691924,0.09906875173335226
5.338822207,0.09716735418536286
5.35195249,0.09525462768997482
5.365082772,0.08524930802201759
5.378213055,0.072496269640535
5.391343338,0.09728396088103367
5.40447362,0.09142132817693467
5.417603903,0.11762691146729291
5.430734186,0.11232171511933
5.443864468,0.10501431717080636
5.456994751,0.10690723946436165
5.470125034,0.10131507297892774
5.483255316,0.1142481989007772
5.496385599,0.0994728740373628
5.509515882,0.08765658216006725
5.522646164,0.11964761421131938
5.535776447,0.11438342635649881
5.54890673,0.08154738206821167
5.562037012,0.10532827874811736
5.575167295,0.09384752493363151
5.588297578,0.079543348050913
5.60142786,0.11634780062714
5.614558143,0.10547638096937946
5.627688426,0.0859343820271518
5.640818708,0.0594082788748125
5.653948991,0.08601181693745502
5.667079274,0.09412099949397579
5.680209557,0.09016356250925364
5.693339839,0.0798523151474822
5.706470122,0.10387279878242017
5.719600405,0.0862140076825418
5.732730687,0.10015371180419151
5.74586097,0.11500809927432398
5.758991253,0.0667976437117835
5.772121535,0.06684569433340287
5.785251818,0.09448429143586017
5.798382101,0.10228043886644847
5.811512383,0.09058048522421491
5.824642666,0.12056381793963074
5.837772949,0.09267334777749375
5.850903231,0.06245124841094597
5.864033514,0.09276247502735889
5.877163797,0.0947981678590559
5.890294079,0.09483785227714521
5.903424362,0.09089947205363598
5.916554645,0.07408084833646181
5.929684927,0.09299731575731356
5.94281521,0.11023614263784345
5.955945493,0.08906003506880575
5.969075775,0.10286558291703045
5.982206058,0.11402069024176824
5.995336341,0.06989288518414959
6.008466623,0.10678210615474239
6.021596906,0.09332726337969958
6.034727189,0.08935077212365801
6.047857471,0.08318347971860308
6.060987754,0.08533236365715983
6.074118037,0.09152149369149803
6.087248319,0.0854333434965876
6.100378602,0.10336064284969827
6.113508885,0.10530895090885123
6.126639168,0.07039474437106494
6.13976945,0.07711894030277992
6.152899733,0.09383584701859268
6.166030016,0.10924988054333266
6.179160298,0.0899101852475617
