Angle,Intensity
5.01056514,0.1373165190718945
5.023695423,0.15810364007365674
5.036825705,0.18550953467658363
5.049955988,0.14665206529946745
5.063086271,0.1510841345039854
5.076216553,0.17515185216042045
5.089346836,0.13938739823334031
5.102477119,0.1680773668477711
5.115607401,0.15650730403647078
5.128737684,0.11888081545254457
5.141867967,0.10107451181058509
5.154998249,0.14110180063499858
5.168128532,0.1456137230948743
5.181258815,0.13757006292393328
5.194389097,0.16653649402018028
5.20751938,0.13824994809766947
5.220649663,0.1428027247463081
5.233779946,0.13466686015350077
5.246910228,0.08955965673388233
5.260040511,0.12667734743864328
5.273170794,0.21716618965390733
5.286301076,0.08073522290855616
5.299431359,0.17704184773993428
5.312561642,0.071270365924137
5.325691924,0.12830413914973612
5.338822207,0.13297130911392233
5.35195249,0.17047073596853932
5.365082772,0.12482528838406873
5.378213055,0.116159436441651
5.391343338,0.18689098644850102
5.40447362,0.16367204195890733
5.417603903,0.1475213395216932
5.430734186,0.14779862097298113
5.443864468,0.1265348889409054
5.456994751,0.13986705629550986
5.470125034,0.08486976687740282
5.483255316,0.11380408079247202
5.496385599,0.1140639093028868
5.509515882,0.12784911211295977
5.522646164,0.16607448923791057
5.535776447,0.1371172461624632
5.54890673,0.17456184403931163
5.562037012,0.1545729330191167
5.575167295,0.16303994940338992
5.588297578,0.12491379439444682
5.60142786,0.1715973327688012
5.614558143,0.19134498080446738
5.627688426,0.15165547441608004
5.640818708,0.14343083003813017
5.653948991,0.16045072427573062
5.667079274,0.135266407468993
5.680209557,0.14843166675606959
5.693339839,0.06326092320232114
5.706470122,0.16143465625290934
5.719600405,0.13624692637532904
5.732730687,0.18586755981487552
5.74586097,0.17029756998035897
5.758991253,0.1940447553726382
5.772121535,0.12835433401484578
5.785251818,0.1418062887833291
5.798382101,0.10090727292125336
5.811512383,0.13792837296401114
5.824642666,0.13376140071773127
5.837772949,0.12954204033705152
5.850903231,0.12070460183456337
5.864033514,0.12093860430054744
5.877163797,0.13910281477328962
5.890294079,0.14368885058896888
5.903424362,0.18894392548734532
5.916554645,0.1652280086884801
5.929684927,0.16954435328263498
5.94281521,0.20112325867043176
5.955945493,0.12711424787784237
5.969075775,0.16201145317120752
5.982206058,0.10895749959450575
5.995336341,0.12322728842923839
6.008466623,0.20975079701417781
6.021596906,0.19098342471685784
6.034727189,0.16313178321720787
6.047857471,0.13319167626261663
6.060987754,0.1378684454466581
6.074118037,0.1760590404720964
6.087248319,0.09611113463356162
6.100378602,0.12500368953943805
6.113508885,0.16858675485062727
6.126639168,0.18885458852696008
6.13976945,0.16902708311783388
6.152899733,0.15247515682041765
6.166030016,0.1972770680175501
6.179160298,0.152914850570629
6.192290581,0.1076913813350464
6.205420864,0.17421316198637316
6.218551146,0.1662175686983396
6.231681429,0.19837526618417478
6.244811712,0.14535299481127487
6.257941994,0.14992615756668098
6.271072277,0.16709491064469364
6.28420256,0.16314356109376968
6.297332842,0.15488924593530673
6.310463125,0.18001429467196323
6.323593408,0.133300137141273
6.33672369,0.18446039605082826
6.349853973,0.17253652061506303
6.362984256,0.18886863642704627
6.376114538,0.16884577550824717
6.389244821,0.13890220546021156
6.402375104,0.21261398920751307
6.415505386,0.1936773547025487
6.428635669,0.18198254309756698
6.441765952,0.1397766250032685
6.454896234,0.16177282318081918
6.468026517,0.1534264662893939
6.4811568,0.1492911685840864
6.494287082,0.17494132827064726
6.507417365,0.14972836357712746
6.520547648,0.11797086172682787
6.53367793,0.12761321410353182
6.546808213,0.21501861300871467
6.559938496,0.14619918197165271
6.573068779,0.09410562021138984
6.586199061,0.16817305496162546
6.599329344,0.1848245089230009
6.612459627,0.1809959647975442
6.625589909,0.16035572539398818
6.638720192,0.10029357684174868
6.651850475,0.11534989295356508
6.664980757,0.13442098186490087
6.67811104,0.16970382418572802
6.691241323,0.10116837639335205
6.704371605,0.15736217525660245
6.717501888,0.12125085840059628
6.730632171,0.15344579871033845
6.743762453,0.09177368656483506
6.756892736,0.18340192659157598
6.770023019,0.1627617193545067
6.783153301,0.12234481888015573
6.796283584,0.10793666407710076
6.809413867,0.17189158538147736
