Angle,Intensity
5.01056514,0.029662968050807145
5.023695423,0.04487001751406507
5.036825705,0.03361685868976655
5.049955988,0.03995734112658098
5.063086271,0.04899140612603788
5.076216553,0.0268917951448741
5.089346836,0.0328839674745737
5.102477119,0.03387955876993549
5.115607401,0.03935272968827631
5.128737684,0.0349158055859675
5.141867967,0.03858098337433873
5.154998249,0.04123626186752726
5.168128532,0.03599338433039652
5.181258815,0.040483688253335155
5.194389097,0.025263827154881336
5.20751938,0.03705999103517504
5.220649663,0.031487080873953056
5.233779946,0.03895034165808537
5.246910228,0.04494999776625969
5.260040511,0.03905603018405449
5.273170794,0.04085350488571974
5.286301076,0.038274704460994416
5.299431359,0.04433824856978168
5.312561642,0.02987904823213861
5.325691924,0.030928191927859304
5.338822207,0.02998498493852066
5.35195249,0.03853950119751184
5.365082772,0.033993212692701724
5.378213055,0.027064103172649488
5.391343338,0.04133025675379035
5.40447362,0.0413832773511318
5.417603903,0.033249826371464654
5.430734186,0.040621969242788915
5.443864468,0.03335596285925152
5.456994751,0.03244054302254877
5.470125034,0.023086815244917878
5.483255316,0.03156468035883067
5.496385599,0.04430208235890299
5.509515882,0.04094054009240165
5.522646164,0.040116520433019213
5.535776447,0.02770108312017782
5.54890673,0.03843807413168488
5.562037012,0.04539935773973043
5.575167295,0.02786047511503126
5.588297578,0.04038218412981897
5.60142786,0.04303796284287267
5.614558143,0.03109979885154361
5.627688426,0.03965446373090751
5.640818708,0.05209250104454653
5.653948991,0.04064791768081344
5.667079274,0.036157649212959726
5.680209557,0.022800270972554406
5.693339839,0.031418651502408725
5.706470122,0.048430168627359244
5.719600405,0.030513931060127553
5.732730687,0.034524718992433014
5.74586097,0.04614317746516142
5.758991253,0.028604204817943988
5.772121535,0.03468385838287885
5.785251818,0.04547058306531894
5.798382101,0.03478980515086106
5.811512383,0.03767224314810302
5.824642666,0.03772512476631296
5.837772949,0.03590395339759508
5.850903231,0.033050685379678514
5.864033514,0.03408549618124861
5.877163797,0.037936233820823485
5.890294079,0.03611489108374488
5.903424362,0.046777400201229585
5.916554645,0.03901354881189807
5.929684927,0.037215663373543865
5.94281521,0.04092442633575959
5.955945493,0.02156921114831483
5.969075775,0.03643007266121401
5.982206058,0.03552697891892363
5.995336341,0.04796812806840443
6.008466623,0.02746826768171392
6.021596906,0.03172636711462856
6.034727189,0.02865024254048178
6.047857471,0.04044591717599736
6.060987754,0.03487245026667069
6.074118037,0.04493778075969075
6.087248319,0.04413194513488022
6.100378602,0.03599763314030224
6.113508885,0.030023158762167504
6.126639168,0.03610190775195717
6.13976945,0.039902925278678544
6.152899733,0.04352505507641025
6.166030016,0.034307381877583504
6.179160298,0.03913935504616195
6.192290581,0.031377586993502425
