Wavenumber,Intensity
66.4034,0.03316019077195717
67.1936,0.05344160573956038
67.9837,0.08596846982872428
68.7738,0.12038159507063902
69.5637,0.14959911899734557
70.3534,0.1711982107309554
71.1431,0.18572884732714875
71.9327,0.19483534486595866
72.7221,0.2005006735219454
73.5115,0.2049970098181459
74.3007,0.21033198658425256
75.0898,0.2168325085089412
75.8788,0.2226502800608193
76.6677,0.22583654618735619
77.4565,0.22662714227730044
78.2451,0.22653880305840474
79.0337,0.22581281790708574
79.8221,0.22332063894419363
80.6105,0.21883056421979397
81.3987,0.21407892031554465
82.1868,0.21133692785099886
82.9748,0.21165225315404065
83.7627,0.21452297082674146
84.5504,0.2184634516991317
85.3381,0.22185703609023424
86.1257,0.22417582223358168
86.9131,0.22663344285307882
87.7004,0.23100087046903967
88.4876,0.23728348044180875
89.2747,0.24298798499301427
90.0617,0.24529704308378722
90.8486,0.24376525480904454
91.6354,0.2404822635414638
92.422,0.23816580331433593
93.2086,0.23875699331820244
93.995,0.24302430868379588
94.7814,0.25019502475585836
95.5676,0.25820152716665185
96.3537,0.265376845773949
97.1397,0.271943279099865
97.9255,0.27905803102222093
98.7113,0.2866528234118694
99.497,0.2933118446706416
100.283,0.29833531042106515
101.068,0.3028879350230921
101.853,0.3089940472316164
102.639,0.31798959995334874
103.424,0.32974767127649696
104.209,0.34288750159146086
104.993,0.35608409431978016
105.778,0.36965563939557805
106.563,0.3855823648267978
107.347,0.4054833996511503
108.132,0.42859619117282205
108.916,0.45177248343652415
109.7,0.47132459273733346
110.485,0.4852001277984222
111.269,0.49418955722125635
112.052,0.5011847748944603
112.836,0.5085736044942216
113.62,0.5156968391080302
114.403,0.5186069759542244
115.187,0.5120324814826602
115.97,0.49168033081378
116.753,0.4558744432742368
117.537,0.40686781000009453
118.32,0.35106161813471387
119.102,0.2965211007020932
119.885,0.24852320081810098
120.668,0.20711432793544504
121.451,0.16917855855375985
122.233,0.1326327871968781
123.015,0.09845871387498656
123.798,0.06944166052648248
124.58,0.04778056297094202
125.362,0.033755817764590496
126.144,0.02583290018647824
126.925,0.02167208418662958
127.707,0.01941952177536522
128.489,0.018264563333501942
129.27,0.017874726418287842
130.051,0.017998994800145537
130.833,0.019110452334856393
131.614,0.022941228528044824
132.395,0.03175518408753584
133.176,0.046922808304006504
133.957,0.0677275404275836
134.737,0.09135238997987764
135.518,0.11486548112233316
136.298,0.13773104208661935
137.079,0.16159297939840225
137.859,0.1875756925513521
138.639,0.21563556022782931
139.419,0.2477681588326623
140.199,0.2904907776853973
140.979,0.35198031552724435
141.759,0.43550844330129124
142.538,0.5350138091648848
143.318,0.6365105674174963
144.097,0.7234795327972331
144.876,0.7818107639194536
145.656,0.8026841461166778
146.435,0.784327616566446
147.214,0.7321564609693705
147.993,0.6563699966684825
148.771,0.5683802998356982
149.55,0.47809166778756246
150.328,0.3926133930887686
151.107,0.31631619794648597
151.885,0.25188025582135376
152.663,0.2011490347072878
153.441,0.16465077484291857
154.219,0.14035370620754314
154.997,0.12351702159615
155.775,0.1088506557851096
156.553,0.09380724511377289
157.33,0.07972426998116577
158.108,0.06936483012278984
158.885,0.06376050217953251
159.662,0.06160486612365875
160.439,0.060832978366471856
161.216,0.059969324401212616
161.993,0.05834845614336264
162.77,0.055911263653394765
163.547,0.05303546496070073
164.323,0.05017045941150563
165.1,0.047501870942319065
165.876,0.04521016870450989
166.652,0.04365956908218112
167.428,0.04278566068144153
168.204,0.042071207964870135
168.98,0.04186851469176037
169.756,0.04350298005640488
170.532,0.04726412198325374
171.307,0.051754093509608516
172.083,0.05615356359237435
172.858,0.06175378379899792
173.633,0.06995593156030007
174.409,0.07961768236259716
175.184,0.08784057824771267
175.959,0.09333913515825785
176.733,0.09771445018631086
177.508,0.10278864916953812
178.283,0.10782128530743788
179.057,0.11072320234546384
179.832,0.11127358994992044
180.606,0.11123369855662656
181.38,0.11156923846758778
182.154,0.11152960546026362
182.928,0.11042047967726606
183.702,0.1084621425400624
184.476,0.10614716764254323
185.249,0.10424819121288427
186.023,0.10391385227600182
186.796,0.10529770181078235
187.57,0.10639200710279482
188.343,0.10436159343109735
189.116,0.09827412826691806
189.889,0.08998518832788438
190.662,0.08202896738985814
191.435,0.07524147392763748
192.207,0.06902422725707986
192.98,0.06299632751831034
193.753,0.05720759210413676
194.525,0.05151603611618381
195.297,0.046059871767579794
196.069,0.04183740701313886
196.841,0.03992876917241451
197.613,0.04034966335647663
198.385,0.04172527880792608
199.157,0.041738459725477205
199.928,0.03850755410369563
200.7,0.03236031866814763
201.471,0.02589139675795788
202.243,0.021401685895167583
203.014,0.018473919152914714
203.785,0.01493301442040898
204.556,0.01006918156479081
205.327,0.005962556634421823
206.097,0.005406252591271587
206.868,0.00896668720737192
207.639,0.014212832871322299
208.409,0.01777926049638213
209.179,0.018290988115755785
209.95,0.017153399708357307
210.72,0.01654867873692308
211.49,0.017336629947180847
212.26,0.01895662807058609
213.029,0.0202493348000268
213.799,0.020042323134740487
214.569,0.017984027032996803
215.338,0.015148557042327293
216.108,0.013065517903022563
216.877,0.011996771039072476
217.646,0.010972930617232339
218.415,0.009714140190887158
219.184,0.009519085669829931
219.953,0.011681897804155057
220.722,0.015748018134477126
221.49,0.019930449830765543
222.259,0.022670844780454658
223.027,0.023438163462881134
223.796,0.022948028579245657
224.564,0.023376253291580416
225.332,0.027595932618998238
226.1,0.03720386721755527
226.868,0.0511066755929729
227.636,0.0660038291068277
228.403,0.07838735143733629
229.171,0.08655856936564732
229.938,0.09099369860836115
230.706,0.09285950665985983
231.473,0.09261204233574338
232.24,0.0901790928208782
233.007,0.08581919429786078
233.774,0.08025553753369308
234.541,0.07425381325809254
235.308,0.06851575340736515
236.074,0.06383889091379563
236.841,0.0608784198039216
237.607,0.05963415496587097
238.373,0.059443752663121456
239.14,0.05948972180917436
239.906,0.05896542548368539
240.672,0.05696654215103858
241.438,0.05301155024173261
242.203,0.04790918750987489
242.969,0.043487208252157544
243.735,0.04096777323912614
244.5,0.03986915793517104
245.265,0.03890184351806435
246.031,0.03765531391220469
246.796,0.03693082670663087
247.561,0.03756251138686586
248.326,0.03927053250311027
249.091,0.040713205336612775
249.855,0.040856046204178494
