Wavenumber,Intensity
75.0898,37.8513351887791
75.8788,42.36478667269171
76.6677,35.179487006279714
77.4565,33.506866715386195
78.2451,33.43409457533221
79.0337,31.916675146887656
79.8221,30.43417154754752
80.6105,31.599219501481457
81.3987,39.55821083886576
82.1868,36.23899870385617
82.9748,37.413552283995614
83.7627,41.32558878227337
84.5504,43.37057594656221
85.3381,44.4685014604197
86.1257,43.698692545477115
86.9131,36.941008180449444
87.7004,39.25186129030271
88.4876,43.2042967882569
89.2747,36.86378562500681
90.0617,43.71431282209505
90.8486,42.58311650902215
91.6354,46.27564374263375
92.422,50.04085140478605
93.2086,54.75607303338302
93.995,54.97200997352229
94.7814,55.42915697772196
95.5676,51.66025847236756
96.3537,48.882237190267915
97.1397,52.01388918239286
97.9255,54.09989054232551
98.7113,54.014622396905
99.497,57.012105908414696
100.283,54.75042245677105
101.068,54.433957845469195
101.853,56.82238805289103
102.639,65.3275085378541
103.424,67.39940760770332
104.209,64.07653178769078
104.993,70.88170925116242
105.778,79.0829143599276
106.563,82.14928967305127
107.347,81.9212046014552
108.132,87.86252879231483
108.916,95.87641710126081
109.7,101.32078691731044
110.485,105.6995390513348
111.269,109.40451161566307
112.052,112.16366637436363
112.836,112.93306772867595
113.62,111.35515928711106
114.403,112.95594621262535
115.187,102.36242006672182
115.97,98.0645239341452
116.753,91.28233810359689
117.537,83.66654900451681
118.32,66.25695486120185
119.102,47.014000012781025
119.885,38.93647165419975
120.668,30.605678730251157
121.451,23.771317068343706
122.233,17.62192703588471
123.015,9.70944837950492
123.798,9.702445585641271
124.58,4.672788214204729
125.362,-0.4430923583852291
126.144,-8.990384784081925
126.925,-2.444103624731497
127.707,-3.979473479300168
128.489,-4.421359255975631
129.27,-2.5738947932889005
130.051,-3.9641718721445613
130.833,-0.504698036395439
131.614,3.9166001308162777
132.395,6.458326849254718
133.176,8.051327575292362
133.957,5.905042309408145
134.737,6.2297510021462585
135.518,13.245654167151088
136.298,18.091954717038334
137.079,27.459609547104492
137.859,34.177856826243215
138.639,40.69762154890054
139.419,56.84733592517114
140.199,76.2390245896836
140.979,107.25036940863151
141.759,133.44372672844725
142.538,164.28671974579083
143.318,204.95198011373964
144.097,247.74653195656333
144.876,270.3734930115545
145.656,279.55962868306347
146.435,278.76823282062537
147.214,251.4360586297712
147.993,221.57629315450913
148.771,171.5956781877503
149.55,132.22754146622128
150.328,97.44847708546808
151.107,88.0217613831303
151.885,71.27428000508235
152.663,57.02907937190548
153.441,47.05310642166069
154.219,39.7293594423993
154.997,29.164839717388304
155.775,23.312488587570215
156.553,25.549431966201155
157.33,23.618397996318436
158.108,24.596809223071432
158.885,19.097126051885198
159.662,21.10689968006068
160.439,21.51846646324816
161.216,21.889684894299307
161.993,20.922534038019876
162.77,17.03501164561453
163.547,14.759095531044522
164.323,14.11294090766205
165.1,11.838098553178042
165.876,12.503288757804285
166.652,16.059609038986082
167.428,15.29610058763933
168.204,17.79342638263938
168.98,20.101226724583512
169.756,18.999602124307557
170.532,16.648647367014064
171.307,16.438020326916558
172.083,17.18825534154621
172.858,15.488588707565896
173.633,15.16999604239686
174.409,15.321191701402768
175.184,13.863819469841928
175.959,17.185893425481936
176.733,20.219654843632725
177.508,20.12258153053199
178.283,15.437457208183105
179.057,11.671142794762773
179.832,12.607125149668263
180.606,10.011555233570334
181.38,6.048613976799061
