Wavenumber,Intensity
66.4034,0.018831089751209423
67.1936,0.03541943630371461
67.9837,0.06362812279764272
68.7738,0.09639165964632736
69.5637,0.12777806261667313
70.3534,0.15469668735197384
71.1431,0.1766509887868558
71.9327,0.1940951671055433
72.7221,0.20707461530423274
73.5115,0.21549281644889873
74.3007,0.22012183583824843
75.0898,0.22260492505625187
75.8788,0.2245625411270312
76.6677,0.22699895012231455
77.4565,0.2299780156225717
78.2451,0.23231928254512618
79.0337,0.23212621479675785
79.8221,0.2284223519853384
80.6105,0.22256704769765545
81.3987,0.2178674439851067
82.1868,0.21741254123838985
82.9748,0.2218564322422242
83.7627,0.22893270486757447
84.5504,0.23472055269309722
85.3381,0.23568259165380107
86.1257,0.23070954475601227
86.9131,0.22198667842872907
87.7004,0.2135104993365538
88.4876,0.20848195444020287
89.2747,0.20822973397564148
90.0617,0.2127871656770277
90.8486,0.22105406621957036
91.6354,0.23030733543958273
92.422,0.23696442958745662
93.2086,0.23892258023915927
93.995,0.23725957297966788
94.7814,0.2354622149403806
95.5676,0.2368147617187636
96.3537,0.24235965360742878
97.1397,0.25093857890106047
97.9255,0.26040931204312606
98.7113,0.2687112599912038
99.497,0.274687230000822
100.283,0.2787014317388775
101.068,0.28259821938784035
101.853,0.2886872520564861
102.639,0.2980537485599427
103.424,0.30983392695642603
104.209,0.32277352365312406
104.993,0.33724488111036854
105.778,0.35491972812652867
106.563,0.3766196866995019
107.347,0.40117632696814065
108.132,0.42651620285455216
108.916,0.45165151037189327
109.7,0.4775557229065827
110.485,0.5061705407940472
111.269,0.538574053788843
112.052,0.5735557294888447
112.836,0.6071533595688828
113.62,0.6333891666791163
114.403,0.6463626642897928
115.187,0.6425320053024999
115.97,0.6213870297766648
116.753,0.5843152588704775
117.537,0.5332122929801846
118.32,0.4703744801312487
119.102,0.3997536341620941
119.885,0.32768370665786967
120.668,0.2612094810707548
121.451,0.20502568578555258
122.233,0.1601780816851244
123.015,0.12547005565351346
123.798,0.09923609985625526
124.58,0.07974736428551815
125.362,0.06531439348854252
126.144,0.054958203601888446
126.925,0.04859764700208442
127.707,0.045966744419056293
128.489,0.04557698667895952
129.27,0.045082504780259984
130.051,0.042810153647894485
130.833,0.03911389853757732
131.614,0.03615270985017557
132.395,0.035908264179223874
133.176,0.038460043922709596
133.957,0.04269184379184702
134.737,0.048570558058779634
135.518,0.057725466874021546
136.298,0.071368328460046
137.079,0.08832117726481103
137.859,0.1061133218691679
138.639,0.12457685209913688
139.419,0.14811670204149996
140.199,0.1836200675556196
140.979,0.23562843354954788
141.759,0.30341883895102467
142.538,0.38251124079897114
143.318,0.46796898474838206
144.097,0.5546263870261984
144.876,0.6336508183025641
145.656,0.6912736468422405
146.435,0.7144332575654658
147.214,0.699081732517681
147.993,0.6525801276546033
148.771,0.5885112994964226
149.55,0.5193741359423694
150.328,0.45215560965054585
151.107,0.38834576337207316
